count,holiday,workingday,temp,humidity,windspeed,hour,year,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
4,0,0,26.240,83,11.001,4,2011,1,0,0,0,0,0,1,0
6,0,0,26.240,83,8.998,5,2011,1,0,0,0,0,0,1,0
3,0,0,26.240,84,15.001,6,2011,1,0,0,0,0,0,1,0
30,0,0,27.060,78,12.998,7,2011,1,0,0,0,0,0,1,0
70,0,0,27.060,78,11.001,8,2011,1,0,0,0,0,0,1,0
189,0,0,27.060,78,11.001,9,2011,1,0,0,0,0,0,1,0
297,0,0,28.700,74,8.998,10,2011,1,0,0,0,0,0,1,0
337,0,0,30.340,70,11.001,11,2011,1,0,0,0,0,0,1,0
435,0,0,31.160,66,11.001,12,2011,1,0,0,0,0,0,1,0
419,0,0,31.980,62,19.001,13,2011,0,1,0,0,0,0,1,0
361,0,0,31.980,66,22.003,14,2011,1,0,0,0,0,0,1,0
410,0,0,31.980,66,19.001,15,2011,1,0,0,0,0,0,1,0
337,0,0,32.800,59,15.001,16,2011,1,0,0,0,0,0,1,0
376,0,0,31.160,66,15.001,17,2011,1,0,0,0,0,0,1,0
356,0,0,31.160,66,12.998,18,2011,1,0,0,0,0,0,1,0
328,0,0,30.340,70,12.998,19,2011,1,0,0,0,0,0,1,0
229,0,0,30.340,70,20.000,20,2011,1,0,0,0,0,0,1,0
207,0,0,29.520,74,16.998,21,2011,1,0,0,0,0,0,1,0
155,0,0,29.520,74,19.001,22,2011,0,1,0,0,0,0,1,0
104,0,0,29.520,70,11.001,23,2011,0,1,0,0,0,0,1,0
97,1,0,28.700,74,15.001,0,2011,0,1,0,0,0,0,1,0
54,1,0,27.880,79,7.002,1,2011,0,1,0,0,0,0,1,0
39,1,0,27.880,79,11.001,2,2011,0,1,0,0,0,0,1,0
16,1,0,27.880,74,20.000,3,2011,0,1,0,0,0,0,1,0
8,1,0,27.880,69,19.001,4,2011,0,1,0,0,0,0,1,0
6,1,0,27.060,74,11.001,5,2011,0,1,0,0,0,0,1,0
11,1,0,27.060,74,8.998,6,2011,0,1,0,0,0,0,1,0
41,1,0,27.060,74,11.001,7,2011,1,0,0,0,0,0,1,0
101,1,0,27.060,78,12.998,8,2011,0,1,0,0,0,0,1,0
152,1,0,27.880,74,11.001,9,2011,0,0,1,0,0,0,1,0
244,1,0,28.700,70,11.001,10,2011,0,1,0,0,0,0,1,0
308,1,0,28.700,74,11.001,11,2011,0,1,0,0,0,0,1,0
353,1,0,29.520,70,12.998,12,2011,0,1,0,0,0,0,1,0
389,1,0,30.340,70,8.998,13,2011,0,1,0,0,0,0,1,0
357,1,0,30.340,70,11.001,14,2011,1,0,0,0,0,0,1,0
253,1,0,27.880,79,19.001,15,2011,0,1,0,0,0,0,1,0
284,1,0,27.880,79,19.001,16,2011,0,1,0,0,0,0,1,0
114,1,0,27.060,89,7.002,17,2011,0,1,0,0,0,0,1,0
123,1,0,27.060,89,6.003,18,2011,1,0,0,0,0,0,1,0
175,1,0,27.060,94,7.002,19,2011,0,0,1,0,0,0,1,0
82,1,0,27.060,94,16.998,20,2011,0,0,1,0,0,0,1,0
60,1,0,27.060,94,20.000,21,2011,0,1,0,0,0,0,1,0
64,1,0,24.600,88,39.001,22,2011,0,1,0,0,0,0,1,0
20,1,0,22.960,88,26.003,23,2011,0,0,1,0,0,0,1,0
8,0,1,22.140,94,23.999,0,2011,0,0,1,0,0,0,1,0
2,0,1,22.140,94,16.998,2,2011,0,0,1,0,0,0,1,0
1,0,1,22.140,94,20.000,3,2011,0,0,1,0,0,0,1,0
4,0,1,22.140,94,20.000,4,2011,0,1,0,0,0,0,1,0
21,0,1,22.140,88,23.999,5,2011,0,0,1,0,0,0,1,0
72,0,1,22.140,88,22.003,6,2011,0,1,0,0,0,0,1,0
172,0,1,22.140,83,23.999,7,2011,0,1,0,0,0,0,1,0
364,0,1,22.140,83,26.003,8,2011,0,0,1,0,0,0,1,0
185,0,1,22.140,81,27.999,9,2011,0,1,0,0,0,0,1,0
106,0,1,22.140,83,23.999,10,2011,0,0,1,0,0,0,1,0
89,0,1,22.140,83,26.003,11,2011,0,0,1,0,0,0,1,0
67,0,1,22.140,83,26.003,12,2011,0,0,1,0,0,0,1,0
29,0,1,22.140,88,20.000,13,2011,0,0,1,0,0,0,1,0
24,0,1,22.140,88,19.001,14,2011,0,0,1,0,0,0,1,0
89,0,1,22.140,94,26.003,15,2011,0,0,1,0,0,0,1,0
106,0,1,22.140,94,26.003,16,2011,0,0,1,0,0,0,1,0
291,0,1,22.140,88,26.003,17,2011,0,1,0,0,0,0,1,0
373,0,1,22.140,88,26.003,18,2011,0,1,0,0,0,0,1,0
281,0,1,22.140,88,27.999,19,2011,0,1,0,0,0,0,1,0
163,0,1,22.140,88,20.000,20,2011,0,0,1,0,0,0,1,0
121,0,1,22.140,88,19.001,21,2011,0,0,1,0,0,0,1,0
84,0,1,22.140,94,22.003,22,2011,0,1,0,0,0,0,1,0
58,0,1,22.140,94,16.998,23,2011,0,0,1,0,0,0,1,0
13,0,1,22.140,94,15.001,0,2011,0,1,0,0,0,0,1,0
5,0,1,22.140,94,16.998,1,2011,0,0,1,0,0,0,1,0
6,0,1,22.140,94,15.001,2,2011,0,1,0,0,0,0,1,0
2,0,1,22.960,94,8.998,3,2011,0,0,1,0,0,0,1,0
4,0,1,22.960,94,11.001,4,2011,0,0,1,0,0,0,1,0
16,0,1,22.960,100,8.998,5,2011,0,1,0,0,0,0,1,0
75,0,1,24.600,88,7.002,6,2011,0,0,1,0,0,0,1,0
86,0,1,24.600,88,6.003,7,2011,0,0,1,0,0,0,1,0
328,0,1,25.420,94,6.003,8,2011,0,0,1,0,0,0,1,0
190,0,1,24.600,88,8.998,9,2011,0,0,1,0,0,0,1,0
66,0,1,24.600,88,8.998,10,2011,0,0,1,0,0,0,1,0
10,0,1,24.600,94,0.000,11,2011,0,0,1,0,0,0,1,0
22,0,1,22.960,94,0.000,12,2011,0,0,1,0,0,0,1,0
11,0,1,24.600,88,0.000,13,2011,0,0,1,0,0,0,1,0
25,0,1,24.600,93,0.000,14,2011,0,0,1,0,0,0,1,0
58,0,1,25.420,94,7.002,15,2011,0,0,1,0,0,0,1,0
144,0,1,26.240,89,0.000,16,2011,1,0,0,0,0,0,1,0
285,0,1,26.240,89,0.000,17,2011,0,0,1,0,0,0,1,0
237,0,1,26.240,89,0.000,18,2011,0,0,1,0,0,0,1,0
226,0,1,26.240,89,0.000,19,2011,0,1,0,0,0,0,1,0
96,0,1,26.240,89,6.003,20,2011,0,0,1,0,0,0,1,0
38,0,1,26.240,89,6.003,21,2011,0,0,1,0,0,0,1,0
29,0,1,25.420,94,11.001,22,2011,0,0,1,0,0,0,1,0
24,0,1,25.420,94,12.998,23,2011,0,0,1,0,0,0,1,0
14,0,1,24.600,100,12.998,0,2011,0,0,1,0,0,0,1,0
4,0,1,25.420,94,7.002,1,2011,0,0,1,0,0,0,1,0
2,0,1,25.420,94,0.000,3,2011,0,0,1,0,0,0,1,0
3,0,1,25.420,94,6.003,4,2011,0,1,0,0,0,0,1,0
14,0,1,25.420,94,6.003,5,2011,0,0,1,0,0,0,1,0
56,0,1,25.420,94,11.001,6,2011,0,0,1,0,0,0,1,0
179,0,1,25.420,94,7.002,7,2011,0,0,1,0,0,0,1,0
195,0,1,25.420,94,8.998,8,2011,0,0,1,0,0,0,1,0
69,0,1,25.420,100,16.998,9,2011,0,1,0,0,0,0,1,0
65,0,1,26.240,94,7.002,10,2011,0,1,0,0,0,0,1,0
98,0,1,26.240,94,15.001,11,2011,0,1,0,0,0,0,1,0
102,0,1,27.060,94,15.001,12,2011,0,1,0,0,0,0,1,0
126,0,1,27.880,83,26.003,13,2011,0,1,0,0,0,0,1,0
120,0,1,28.700,79,23.999,14,2011,0,1,0,0,0,0,1,0
139,0,1,27.060,89,20.000,15,2011,0,0,1,0,0,0,1,0
156,0,1,26.240,94,19.001,16,2011,0,0,1,0,0,0,1,0
113,0,1,26.240,94,19.001,17,2011,0,0,1,0,0,0,1,0
68,0,1,26.240,94,23.999,18,2011,0,0,1,0,0,0,1,0
52,0,1,25.420,100,22.003,19,2011,0,0,1,0,0,0,1,0
89,0,1,25.420,94,11.001,20,2011,0,1,0,0,0,0,1,0
82,0,1,26.240,94,7.002,21,2011,0,0,1,0,0,0,1,0
70,0,1,25.420,100,6.003,22,2011,0,0,1,0,0,0,1,0
26,0,1,25.420,100,6.003,23,2011,0,0,1,0,0,0,1,0
16,0,1,26.240,94,12.998,0,2011,0,0,1,0,0,0,1,0
8,0,1,25.420,100,11.001,1,2011,0,1,0,0,0,0,1,0
8,0,1,25.420,100,16.998,2,2011,0,1,0,0,0,0,1,0
2,0,1,25.420,94,16.998,3,2011,0,1,0,0,0,0,1,0
3,0,1,25.420,94,11.001,4,2011,0,0,1,0,0,0,1,0
14,0,1,25.420,94,8.998,5,2011,0,1,0,0,0,0,1,0
57,0,1,25.420,100,8.998,6,2011,0,1,0,0,0,0,1,0
108,0,1,25.420,100,16.998,7,2011,0,0,1,0,0,0,1,0
288,0,1,25.420,94,11.001,8,2011,0,0,1,0,0,0,1,0
136,0,1,25.420,94,11.001,9,2011,0,0,1,0,0,0,1,0
29,0,1,25.420,100,0.000,10,2011,0,1,0,0,0,0,1,0
72,0,1,25.420,94,0.000,11,2011,0,1,0,0,0,0,1,0
75,0,1,26.240,94,0.000,12,2011,1,0,0,0,0,0,1,0
122,0,1,28.700,79,6.003,13,2011,1,0,0,0,0,0,1,0
148,0,1,29.520,74,6.003,14,2011,1,0,0,0,0,0,1,0
188,0,1,30.340,66,0.000,15,2011,1,0,0,0,0,0,1,0
285,0,1,30.340,66,8.998,16,2011,1,0,0,0,0,0,1,0
505,0,1,28.700,79,16.998,17,2011,1,0,0,0,0,0,1,0
410,0,1,28.700,79,12.998,18,2011,1,0,0,0,0,0,1,0
349,0,1,27.060,89,11.001,19,2011,1,0,0,0,0,0,1,0
210,0,1,26.240,94,6.003,20,2011,1,0,0,0,0,0,1,0
203,0,1,27.060,89,0.000,21,2011,1,0,0,0,0,0,1,0
160,0,1,25.420,94,0.000,22,2011,1,0,0,0,0,0,1,0
148,0,1,25.420,94,6.003,23,2011,1,0,0,0,0,0,1,0
116,0,0,25.420,94,0.000,0,2011,1,0,0,0,0,0,1,0
83,0,0,25.420,94,0.000,1,2011,0,1,0,0,0,0,1,0
64,0,0,24.600,97,7.002,2,2011,0,1,0,0,0,0,1,0
37,0,0,23.780,100,8.998,3,2011,1,0,0,0,0,0,1,0
7,0,0,23.780,94,6.003,4,2011,1,0,0,0,0,0,1,0
8,0,0,23.780,94,8.998,5,2011,1,0,0,0,0,0,1,0
6,0,0,23.780,94,11.001,6,2011,1,0,0,0,0,0,1,0
52,0,0,24.600,88,8.998,7,2011,1,0,0,0,0,0,1,0
119,0,0,25.420,83,11.001,8,2011,1,0,0,0,0,0,1,0
207,0,0,26.240,78,20.000,9,2011,1,0,0,0,0,0,1,0
318,0,0,28.700,65,16.998,10,2011,1,0,0,0,0,0,1,0
360,0,0,29.520,62,16.998,11,2011,1,0,0,0,0,0,1,0
404,0,0,29.520,62,15.001,12,2011,1,0,0,0,0,0,1,0
370,0,0,30.340,55,19.001,13,2011,1,0,0,0,0,0,1,0
359,0,0,30.340,55,19.001,14,2011,1,0,0,0,0,0,1,0
480,0,0,30.340,55,15.001,15,2011,1,0,0,0,0,0,1,0
431,0,0,30.340,55,12.998,16,2011,1,0,0,0,0,0,1,0
460,0,0,30.340,55,15.001,17,2011,1,0,0,0,0,0,1,0
360,0,0,29.520,58,12.998,18,2011,1,0,0,0,0,0,1,0
315,0,0,28.700,58,8.998,19,2011,1,0,0,0,0,0,1,0
245,0,0,27.060,69,7.002,20,2011,1,0,0,0,0,0,1,0
230,0,0,26.240,78,6.003,21,2011,1,0,0,0,0,0,1,0
175,0,0,26.240,78,0.000,22,2011,1,0,0,0,0,0,1,0
139,0,0,25.420,88,0.000,23,2011,0,1,0,0,0,0,1,0
108,0,0,25.420,88,0.000,0,2011,1,0,0,0,0,0,1,0
88,0,0,25.420,88,0.000,1,2011,0,1,0,0,0,0,1,0
76,0,0,25.420,78,12.998,2,2011,0,1,0,0,0,0,1,0
45,0,0,25.420,78,6.003,3,2011,0,1,0,0,0,0,1,0
9,0,0,24.600,83,8.998,4,2011,1,0,0,0,0,0,1,0
39,0,0,24.600,83,8.998,5,2011,1,0,0,0,0,0,1,0
20,0,0,23.780,88,7.002,6,2011,1,0,0,0,0,0,1,0
37,0,0,24.600,88,0.000,7,2011,1,0,0,0,0,0,1,0
94,0,0,26.240,78,0.000,8,2011,1,0,0,0,0,0,1,0
227,0,0,27.060,74,0.000,9,2011,1,0,0,0,0,0,1,0
334,0,0,28.700,65,0.000,10,2011,1,0,0,0,0,0,1,0
402,0,0,28.700,65,0.000,11,2011,1,0,0,0,0,0,1,0
411,0,0,28.700,65,0.000,12,2011,1,0,0,0,0,0,1,0
350,0,0,30.340,58,7.002,13,2011,1,0,0,0,0,0,1,0
342,0,0,29.520,58,19.001,14,2011,1,0,0,0,0,0,1,0
404,0,0,30.340,51,20.000,15,2011,1,0,0,0,0,0,1,0
483,0,0,29.520,51,20.000,16,2011,1,0,0,0,0,0,1,0
380,0,0,29.520,51,8.998,17,2011,1,0,0,0,0,0,1,0
339,0,0,27.880,65,20.000,18,2011,1,0,0,0,0,0,1,0
333,0,0,26.240,69,7.002,19,2011,1,0,0,0,0,0,1,0
226,0,0,25.420,73,7.002,20,2011,1,0,0,0,0,0,1,0
159,0,0,26.240,69,0.000,21,2011,1,0,0,0,0,0,1,0
95,0,0,25.420,69,26.003,22,2011,1,0,0,0,0,0,1,0
45,0,0,23.780,78,6.003,23,2011,0,0,1,0,0,0,1,0
16,0,1,22.960,88,6.003,0,2011,1,0,0,0,0,0,1,0
12,0,1,22.960,88,0.000,1,2011,1,0,0,0,0,0,1,0
2,0,1,22.960,88,0.000,2,2011,1,0,0,0,0,0,1,0
4,0,1,22.140,94,7.002,4,2011,1,0,0,0,0,0,1,0
24,0,1,22.960,83,0.000,5,2011,1,0,0,0,0,0,1,0
109,0,1,22.960,83,0.000,6,2011,1,0,0,0,0,0,1,0
312,0,1,23.780,83,0.000,7,2011,1,0,0,0,0,0,1,0
408,0,1,24.600,78,6.003,8,2011,1,0,0,0,0,0,1,0
176,0,1,26.240,69,0.000,9,2011,1,0,0,0,0,0,1,0
129,0,1,27.880,62,11.001,10,2011,1,0,0,0,0,0,1,0
165,0,1,28.700,58,12.998,11,2011,1,0,0,0,0,0,1,0
184,0,1,29.520,51,12.998,12,2011,1,0,0,0,0,0,1,0
163,0,1,29.520,54,7.002,13,2011,1,0,0,0,0,0,1,0
189,0,1,30.340,51,11.001,14,2011,1,0,0,0,0,0,1,0
212,0,1,30.340,48,6.003,15,2011,1,0,0,0,0,0,1,0
298,0,1,29.520,48,0.000,16,2011,1,0,0,0,0,0,1,0
590,0,1,29.520,51,11.001,17,2011,1,0,0,0,0,0,1,0
571,0,1,28.700,54,12.998,18,2011,1,0,0,0,0,0,1,0
436,0,1,27.880,57,8.998,19,2011,1,0,0,0,0,0,1,0
299,0,1,27.060,65,0.000,20,2011,1,0,0,0,0,0,1,0
195,0,1,26.240,73,6.003,21,2011,1,0,0,0,0,0,1,0
150,0,1,25.420,83,11.001,22,2011,1,0,0,0,0,0,1,0
69,0,1,25.420,83,7.002,23,2011,1,0,0,0,0,0,1,0
26,0,1,24.600,88,7.002,0,2011,1,0,0,0,0,0,1,0
10,0,1,23.780,83,7.002,1,2011,1,0,0,0,0,0,1,0
2,0,1,24.600,78,0.000,2,2011,1,0,0,0,0,0,1,0
4,0,1,23.780,83,0.000,3,2011,1,0,0,0,0,0,1,0
8,0,1,22.960,88,0.000,4,2011,1,0,0,0,0,0,1,0
20,0,1,22.960,88,0.000,5,2011,1,0,0,0,0,0,1,0
122,0,1,22.960,88,7.002,6,2011,1,0,0,0,0,0,1,0
362,0,1,23.780,83,6.003,7,2011,1,0,0,0,0,0,1,0
425,0,1,24.600,81,7.002,8,2011,1,0,0,0,0,0,1,0
214,0,1,26.240,69,6.003,9,2011,1,0,0,0,0,0,1,0
135,0,1,27.880,69,8.998,10,2011,1,0,0,0,0,0,1,0
153,0,1,28.700,61,11.001,11,2011,1,0,0,0,0,0,1,0
187,0,1,29.520,58,15.001,12,2011,1,0,0,0,0,0,1,0
184,0,1,30.340,51,19.001,13,2011,1,0,0,0,0,0,1,0
190,0,1,30.340,51,22.003,14,2011,1,0,0,0,0,0,1,0
180,0,1,30.340,51,20.000,15,2011,1,0,0,0,0,0,1,0
292,0,1,30.340,51,15.001,16,2011,1,0,0,0,0,0,1,0
579,0,1,30.340,51,15.001,17,2011,1,0,0,0,0,0,1,0
539,0,1,28.700,61,11.001,18,2011,1,0,0,0,0,0,1,0
396,0,1,27.880,69,11.001,19,2011,1,0,0,0,0,0,1,0
272,0,1,27.060,74,12.998,20,2011,1,0,0,0,0,0,1,0
245,0,1,26.240,78,11.001,21,2011,1,0,0,0,0,0,1,0
144,0,1,26.240,78,8.998,22,2011,1,0,0,0,0,0,1,0
74,0,1,26.240,78,7.002,23,2011,1,0,0,0,0,0,1,0
33,0,1,25.420,78,6.003,0,2011,1,0,0,0,0,0,1,0
8,0,1,25.420,78,6.003,1,2011,1,0,0,0,0,0,1,0
5,0,1,24.600,83,0.000,2,2011,1,0,0,0,0,0,1,0
8,0,1,24.600,88,8.998,3,2011,1,0,0,0,0,0,1,0
9,0,1,24.600,83,6.003,4,2011,1,0,0,0,0,0,1,0
31,0,1,23.780,88,7.002,5,2011,1,0,0,0,0,0,1,0
145,0,1,23.780,88,7.002,6,2011,1,0,0,0,0,0,1,0
370,0,1,24.600,83,7.002,7,2011,1,0,0,0,0,0,1,0
429,0,1,25.420,83,11.001,8,2011,1,0,0,0,0,0,1,0
202,0,1,26.240,78,11.001,9,2011,1,0,0,0,0,0,1,0
142,0,1,28.700,70,8.998,10,2011,1,0,0,0,0,0,1,0
164,0,1,29.520,66,11.001,11,2011,1,0,0,0,0,0,1,0
212,0,1,30.340,58,15.001,12,2011,1,0,0,0,0,0,1,0
178,0,1,31.160,55,16.998,13,2011,1,0,0,0,0,0,1,0
124,0,1,31.980,52,15.001,14,2011,1,0,0,0,0,0,1,0
176,0,1,31.980,49,16.998,15,2011,1,0,0,0,0,0,1,0
277,0,1,31.160,52,19.001,16,2011,1,0,0,0,0,0,1,0
599,0,1,31.160,52,19.001,17,2011,1,0,0,0,0,0,1,0
586,0,1,29.520,62,11.001,18,2011,1,0,0,0,0,0,1,0
381,0,1,28.700,70,7.002,19,2011,0,1,0,0,0,0,1,0
261,0,1,29.520,58,27.999,20,2011,0,1,0,0,0,0,1,0
213,0,1,27.060,65,15.001,21,2011,0,1,0,0,0,0,1,0
160,0,1,27.060,65,8.998,22,2011,0,1,0,0,0,0,1,0
72,0,1,26.240,69,7.002,23,2011,0,1,0,0,0,0,1,0
37,0,1,26.240,69,8.998,0,2011,1,0,0,0,0,0,1,0
20,0,1,26.240,69,11.001,1,2011,1,0,0,0,0,0,1,0
5,0,1,25.420,73,7.002,2,2011,1,0,0,0,0,0,1,0
8,0,1,25.420,73,6.003,3,2011,1,0,0,0,0,0,1,0
7,0,1,24.600,78,7.002,4,2011,1,0,0,0,0,0,1,0
31,0,1,24.600,78,0.000,5,2011,1,0,0,0,0,0,1,0
124,0,1,24.600,83,16.998,6,2011,0,1,0,0,0,0,1,0
338,0,1,25.420,78,12.998,7,2011,0,1,0,0,0,0,1,0
391,0,1,26.240,73,8.998,8,2011,1,0,0,0,0,0,1,0
209,0,1,26.240,73,23.999,9,2011,0,1,0,0,0,0,1,0
121,0,1,27.060,69,16.998,10,2011,0,1,0,0,0,0,1,0
159,0,1,27.880,65,8.998,11,2011,0,1,0,0,0,0,1,0
179,0,1,27.060,69,20.000,12,2011,0,1,0,0,0,0,1,0
189,0,1,26.240,65,19.001,13,2011,0,1,0,0,0,0,1,0
170,0,1,26.240,65,27.999,14,2011,0,1,0,0,0,0,1,0
135,0,1,24.600,69,27.999,15,2011,0,1,0,0,0,0,1,0
222,0,1,22.140,77,31.001,16,2011,0,1,0,0,0,0,1,0
261,0,1,19.680,82,31.001,17,2011,0,0,1,0,0,0,1,0
244,0,1,19.680,67,40.997,18,2011,0,0,1,0,0,0,1,0
232,0,1,18.860,67,31.001,19,2011,1,0,0,0,0,0,1,0
248,0,1,18.860,63,22.003,20,2011,1,0,0,0,0,0,1,0
145,0,1,18.860,63,22.003,21,2011,1,0,0,0,0,0,1,0
115,0,1,18.040,67,19.001,22,2011,1,0,0,0,0,0,1,0
69,0,1,18.040,67,15.001,23,2011,1,0,0,0,0,0,1,0
48,0,1,17.220,71,15.001,0,2011,1,0,0,0,0,0,1,0
26,0,1,17.220,67,12.998,1,2011,1,0,0,0,0,0,1,0
10,0,1,16.400,71,19.001,2,2011,1,0,0,0,0,0,1,0
6,0,1,16.400,71,16.998,3,2011,1,0,0,0,0,0,1,0
4,0,1,16.400,71,19.001,4,2011,1,0,0,0,0,0,1,0
32,0,1,15.580,76,12.998,5,2011,1,0,0,0,0,0,1,0
93,0,1,15.580,71,15.001,6,2011,1,0,0,0,0,0,1,0
299,0,1,16.400,71,19.001,7,2011,1,0,0,0,0,0,1,0
409,0,1,17.220,67,15.001,8,2011,1,0,0,0,0,0,1,0
210,0,1,18.860,55,16.998,9,2011,1,0,0,0,0,0,1,0
140,0,1,20.500,51,19.001,10,2011,0,1,0,0,0,0,1,0
179,0,1,20.500,51,8.998,11,2011,0,1,0,0,0,0,1,0
251,0,1,21.320,45,0.000,12,2011,0,1,0,0,0,0,1,0
223,0,1,22.140,42,0.000,13,2011,0,1,0,0,0,0,1,0
225,0,1,22.140,45,11.001,14,2011,0,1,0,0,0,0,1,0
203,0,1,22.140,45,15.001,15,2011,0,1,0,0,0,0,1,0
358,0,1,21.320,48,11.001,16,2011,0,1,0,0,0,0,1,0
566,0,1,21.320,48,8.998,17,2011,0,1,0,0,0,0,1,0
482,0,1,21.320,52,11.001,18,2011,0,1,0,0,0,0,1,0
315,0,1,20.500,55,11.001,19,2011,0,1,0,0,0,0,1,0
225,0,1,20.500,55,0.000,20,2011,0,1,0,0,0,0,1,0
163,0,1,20.500,63,0.000,21,2011,0,1,0,0,0,0,1,0
167,0,1,19.680,67,6.003,22,2011,1,0,0,0,0,0,1,0
126,0,1,20.500,59,0.000,23,2011,1,0,0,0,0,0,1,0
108,0,0,18.860,72,11.001,0,2011,1,0,0,0,0,0,1,0
80,0,0,18.860,72,7.002,1,2011,1,0,0,0,0,0,1,0
79,0,0,18.860,82,6.003,2,2011,1,0,0,0,0,0,1,0
28,0,0,18.860,72,8.998,3,2011,1,0,0,0,0,0,1,0
5,0,0,18.860,72,8.998,4,2011,1,0,0,0,0,0,1,0
5,0,0,18.860,72,11.001,5,2011,1,0,0,0,0,0,1,0
22,0,0,18.860,72,15.001,6,2011,0,1,0,0,0,0,1,0
37,0,0,18.860,77,12.998,7,2011,0,1,0,0,0,0,1,0
108,0,0,18.860,77,16.998,8,2011,0,1,0,0,0,0,1,0
177,0,0,19.680,67,15.001,9,2011,0,1,0,0,0,0,1,0
249,0,0,20.500,68,19.001,10,2011,0,1,0,0,0,0,1,0
367,0,0,21.320,68,15.001,11,2011,0,1,0,0,0,0,1,0
372,0,0,21.320,67,15.001,12,2011,0,1,0,0,0,0,1,0
349,0,0,21.320,68,12.998,13,2011,0,1,0,0,0,0,1,0
297,0,0,21.320,72,12.998,14,2011,0,1,0,0,0,0,1,0
354,0,0,21.320,72,12.998,15,2011,0,1,0,0,0,0,1,0
305,0,0,22.140,68,16.998,16,2011,1,0,0,0,0,0,1,0
359,0,0,21.320,72,15.001,17,2011,1,0,0,0,0,0,1,0
329,0,0,21.320,72,15.001,18,2011,0,1,0,0,0,0,1,0
256,0,0,21.320,68,8.998,19,2011,1,0,0,0,0,0,1,0
176,0,0,21.320,68,8.998,20,2011,1,0,0,0,0,0,1,0
170,0,0,20.500,72,12.998,21,2011,0,1,0,0,0,0,1,0
143,0,0,20.500,72,15.001,22,2011,1,0,0,0,0,0,1,0
136,0,0,18.860,82,11.001,23,2011,1,0,0,0,0,0,1,0
112,0,0,18.860,77,15.001,0,2011,1,0,0,0,0,0,1,0
79,0,0,18.860,77,15.001,1,2011,1,0,0,0,0,0,1,0
89,0,0,18.040,82,16.998,2,2011,1,0,0,0,0,0,1,0
36,0,0,18.040,82,12.998,3,2011,1,0,0,0,0,0,1,0
1,0,0,18.040,77,15.001,4,2011,1,0,0,0,0,0,1,0
6,0,0,18.040,77,15.001,5,2011,1,0,0,0,0,0,1,0
12,0,0,18.040,77,16.998,6,2011,1,0,0,0,0,0,1,0
44,0,0,18.860,72,15.001,7,2011,1,0,0,0,0,0,1,0
69,0,0,18.860,72,16.998,8,2011,1,0,0,0,0,0,1,0
140,0,0,19.680,67,16.998,9,2011,1,0,0,0,0,0,1,0
260,0,0,20.500,72,11.001,10,2011,1,0,0,0,0,0,1,0
317,0,0,21.320,68,15.001,11,2011,1,0,0,0,0,0,1,0
364,0,0,22.140,64,8.998,12,2011,1,0,0,0,0,0,1,0
376,0,0,22.960,60,8.998,13,2011,1,0,0,0,0,0,1,0
311,0,0,23.780,56,8.998,14,2011,0,1,0,0,0,0,1,0
365,0,0,23.780,60,8.998,15,2011,0,1,0,0,0,0,1,0
369,0,0,22.960,64,11.001,16,2011,0,1,0,0,0,0,1,0
325,0,0,22.960,64,12.998,17,2011,0,1,0,0,0,0,1,0
289,0,0,22.960,60,7.002,18,2011,0,1,0,0,0,0,1,0
245,0,0,22.140,68,7.002,19,2011,0,1,0,0,0,0,1,0
180,0,0,22.140,68,6.003,20,2011,0,1,0,0,0,0,1,0
147,0,0,22.140,68,6.003,21,2011,0,1,0,0,0,0,1,0
84,0,0,22.140,68,6.003,22,2011,0,1,0,0,0,0,1,0
54,0,0,22.140,68,12.998,23,2011,1,0,0,0,0,0,1,0
37,0,1,21.320,72,11.001,0,2011,0,1,0,0,0,0,1,0
10,0,1,21.320,72,7.002,1,2011,0,1,0,0,0,0,1,0
13,0,1,21.320,72,8.998,2,2011,0,1,0,0,0,0,1,0
5,0,1,20.500,77,8.998,3,2011,0,1,0,0,0,0,1,0
8,0,1,20.500,77,11.001,4,2011,0,1,0,0,0,0,1,0
28,0,1,20.500,77,12.998,5,2011,0,1,0,0,0,0,1,0
113,0,1,20.500,77,15.001,6,2011,1,0,0,0,0,0,1,0
332,0,1,20.500,82,15.001,7,2011,0,1,0,0,0,0,1,0
420,0,1,21.320,77,8.998,8,2011,0,1,0,0,0,0,1,0
215,0,1,22.140,68,11.001,9,2011,0,1,0,0,0,0,1,0
105,0,1,22.960,64,8.998,10,2011,0,1,0,0,0,0,1,0
139,0,1,23.780,64,11.001,11,2011,0,1,0,0,0,0,1,0
189,0,1,23.780,60,6.003,12,2011,0,1,0,0,0,0,1,0
177,0,1,24.600,60,0.000,13,2011,0,1,0,0,0,0,1,0
188,0,1,24.600,60,12.998,14,2011,0,1,0,0,0,0,1,0
187,0,1,24.600,60,15.001,15,2011,0,1,0,0,0,0,1,0
263,0,1,24.600,60,11.001,16,2011,0,1,0,0,0,0,1,0
568,0,1,23.780,64,8.998,17,2011,0,1,0,0,0,0,1,0
540,0,1,22.960,68,8.998,18,2011,0,1,0,0,0,0,1,0
374,0,1,22.960,68,7.002,19,2011,0,1,0,0,0,0,1,0
231,0,1,22.960,68,8.998,20,2011,0,1,0,0,0,0,1,0
200,0,1,22.960,68,11.001,21,2011,0,1,0,0,0,0,1,0
129,0,1,22.960,68,11.001,22,2011,0,1,0,0,0,0,1,0
